id,nameInEfs,nameInFile,description,status,chainId,isOpen,fileIdentifier,isDeleted,deletedAt,createdAt,updatedAt,fuelPrices,emailContacts,phoneContacts,addresses,websiteContacts,isBroken,chain.id,chain.name,chain.aliasName,chain.additionalGallons,chain.description,chain.logoId,chain.isDeleted,chain.deletedAt,chain.createdAt,chain.updatedAt,efsLocationId.stationId,efsLocationId.efsLocationId,efsLocationId.createdAt,efsLocationId
298,FJ-SALT LAKE CITY 746,PILOT_J 746,,Discount,3,True,746.0,False,,2025-08-26T08:40:10.068Z,2026-03-03T13:58:00.762Z,"[{'id': 404789, 'stationId': 298, 'retailPrice': 5.46, 'bestPrice': 4.97, 'sourceFileId': 8969, 'sourceTransactionId': None, 'organizationId': 15, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T20:49:35.305Z', 'discountedPrice': 5.12, 'discountPerUnit': 0.34, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1318, 'street': '2025 S 900 W', 'city': 'SALT LAKE CITY', 'state': 'UT', 'zip': '', 'timeZone': '', 'longitude': -111.9155, 'latitude': 40.7267, 'createdAt': '2025-08-26T08:40:10.068Z', 'updatedAt': '2025-10-31T15:06:32.829Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,298.0,231001.0,2026-03-02T18:59:06.878Z,
2922,FJ-SAN ANTONIO 737,PILOT_J 737,,Discount,3,True,737.0,False,,2025-08-26T08:40:19.102Z,2026-03-03T13:58:00.643Z,"[{'id': 406299, 'stationId': 2922, 'retailPrice': 5.3, 'bestPrice': 4.1, 'sourceFileId': 8885, 'sourceTransactionId': None, 'organizationId': 13, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T08:49:35.168Z', 'discountedPrice': 4.25, 'discountPerUnit': 1.05, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 2885, 'street': '1815 N FOSTER RD', 'city': 'SAN ANTONIO', 'state': 'TX', 'zip': '', 'timeZone': '', 'longitude': -98.36097, 'latitude': 29.446903, 'createdAt': '2025-08-26T08:40:19.102Z', 'updatedAt': '2025-10-31T15:06:24.745Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,2922.0,231002.0,2026-03-02T18:59:17.517Z,
162,FJ BAKERSFIELD 613,PILOT_J 613,,Discount,3,True,613.0,False,,2025-08-26T08:40:04.715Z,2026-03-03T13:57:58.856Z,"[{'id': 400446, 'stationId': 162, 'retailPrice': 7.3, 'bestPrice': 6.06, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 9, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 6.21, 'discountPerUnit': 1.09, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 377, 'street': '17047 Zachary Ave', 'city': 'BAKERSFIELD', 'state': 'CA', 'zip': '', 'timeZone': '', 'longitude': -119.187645, 'latitude': 35.531807, 'createdAt': '2025-08-26T08:40:04.715Z', 'updatedAt': '2025-10-31T15:05:46.084Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,162.0,231003.0,2026-03-02T18:59:06.878Z,
242,FJ-INDIANAPOLIS 649,PILOT_J 649,,Discount,3,True,649.0,False,,2025-08-26T08:40:09.819Z,2026-03-03T13:57:59.472Z,"[{'id': 401956, 'stationId': 242, 'retailPrice': 5.6, 'bestPrice': 4.49, 'sourceFileId': 8906, 'sourceTransactionId': None, 'organizationId': 5, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T11:49:35.946Z', 'discountedPrice': 4.64, 'discountPerUnit': 0.96, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1270, 'street': '1720 W Thompson Rd', 'city': 'INDIANAPOLIS', 'state': 'IN', 'zip': '', 'timeZone': '', 'longitude': -86.19143, 'latitude': 39.692528, 'createdAt': '2025-08-26T08:40:09.819Z', 'updatedAt': '2025-10-31T15:04:52.701Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,242.0,231004.0,2026-03-02T18:59:06.878Z,
327,FJ-WEST MEMPHIS 607,PILOT_J 607,,Discount,3,True,607.0,False,,2025-08-26T08:40:10.173Z,2026-03-03T13:57:58.757Z,"[{'id': 404793, 'stationId': 327, 'retailPrice': 5.1, 'bestPrice': 4.2, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 15, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.35, 'discountPerUnit': 0.75, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1340, 'street': '3400 Service Loop Road', 'city': 'WEST MEMPHIS', 'state': 'AR', 'zip': '', 'timeZone': '', 'longitude': -90.14352, 'latitude': 35.153656, 'createdAt': '2025-08-26T08:40:10.173Z', 'updatedAt': '2025-10-31T15:04:13.835Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,327.0,231006.0,2026-03-02T18:59:06.878Z,
238,FJ-GRETNA 686,PILOT_J 686,,Discount,3,True,686.0,False,,2025-08-26T08:40:09.798Z,2026-03-03T13:57:59.983Z,"[{'id': 404794, 'stationId': 238, 'retailPrice': 4.7, 'bestPrice': 4.14, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 15, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.29, 'discountPerUnit': 0.41, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1266, 'street': '15010 South State Hwy 31', 'city': 'GRETNA', 'state': 'NE', 'zip': '', 'timeZone': '', 'longitude': -96.25452, 'latitude': 41.09113, 'createdAt': '2025-08-26T08:40:09.798Z', 'updatedAt': '2025-10-31T15:05:23.017Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,238.0,231007.0,2026-03-02T18:59:06.878Z,
219,FJ-DALLAS 726,PILOT_J 726,,Discount,3,True,726.0,False,,2025-08-26T08:40:04.996Z,2026-03-03T13:58:00.492Z,"[{'id': 400450, 'stationId': 219, 'retailPrice': 5.2, 'bestPrice': 4.14, 'sourceFileId': 8948, 'sourceTransactionId': None, 'organizationId': 9, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T17:49:38.750Z', 'discountedPrice': 4.29, 'discountPerUnit': 0.91, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 417, 'street': '7425 Bonnie View Road', 'city': 'DALLAS', 'state': 'TX', 'zip': '', 'timeZone': '', 'longitude': -96.75145, 'latitude': 32.65708, 'createdAt': '2025-08-26T08:40:04.996Z', 'updatedAt': '2025-10-31T15:06:12.930Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,219.0,231008.0,2026-03-02T18:59:06.878Z,
280,FJ-ORANGE 735,PILOT_J 735,,Discount,3,True,735.0,False,,2025-08-26T08:40:09.990Z,2026-03-03T13:58:00.611Z,"[{'id': 396768, 'stationId': 280, 'retailPrice': 5.3, 'bestPrice': 4.1, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 11, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.25, 'discountPerUnit': 1.05, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1303, 'street': '7112 I-10 West', 'city': 'ORANGE', 'state': 'TX', 'zip': '', 'timeZone': '', 'longitude': -93.81999, 'latitude': 30.11701, 'createdAt': '2025-08-26T08:40:09.990Z', 'updatedAt': '2025-10-31T15:06:22.065Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,280.0,231009.0,2026-03-02T18:59:06.878Z,
313,FJ-TEXARKANA 606,PILOT_J 606,,Discount,3,True,606.0,False,,2025-08-26T08:40:10.131Z,2026-03-03T13:57:58.740Z,"[{'id': 404798, 'stationId': 313, 'retailPrice': 5, 'bestPrice': 4.39, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 15, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.54, 'discountPerUnit': 0.46, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1331, 'street': '8300 State Highway 108 Box 254B', 'city': 'TEXARKANA', 'state': 'AR', 'zip': '', 'timeZone': '', 'longitude': -93.948524, 'latitude': 33.513523, 'createdAt': '2025-08-26T08:40:10.131Z', 'updatedAt': '2025-10-31T15:05:45.147Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,313.0,231010.0,2026-03-02T18:59:06.878Z,
243,FJ-JACKSON 630,PILOT_J 630,,Discount,3,True,630.0,False,,2025-08-26T08:40:09.824Z,2026-03-03T13:57:59.087Z,"[{'id': 403381, 'stationId': 243, 'retailPrice': 5.06, 'bestPrice': 4.14, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 4, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.29, 'discountPerUnit': 0.77, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1271, 'street': '1125 Bucksnort Road', 'city': 'JACKSON', 'state': 'GA', 'zip': '', 'timeZone': '', 'longitude': -84.064, 'latitude': 33.208008, 'createdAt': '2025-08-26T08:40:09.824Z', 'updatedAt': '2025-10-31T15:04:35.215Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,243.0,231011.0,2026-03-02T18:59:06.878Z,
214,FJ-CHEYENNE 759,PILOT_J 759,,Discount,3,True,759.0,False,,2025-08-26T08:40:09.708Z,2026-03-03T13:58:00.911Z,"[{'id': 404800, 'stationId': 214, 'retailPrice': 5.1, 'bestPrice': 4.32, 'sourceFileId': 8892, 'sourceTransactionId': None, 'organizationId': 15, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T09:49:35.168Z', 'discountedPrice': 4.47, 'discountPerUnit': 0.63, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1248, 'street': '2250 Etchepare Drive', 'city': 'CHEYENNE', 'state': 'WY', 'zip': '', 'timeZone': '', 'longitude': -104.853676, 'latitude': 41.098164, 'createdAt': '2025-08-26T08:40:09.708Z', 'updatedAt': '2025-10-31T15:10:00.112Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,214.0,231012.0,2026-03-02T18:59:06.878Z,
321,FJ-WALTON 664,PILOT_J 664,,Discount,3,True,664.0,False,,2025-08-26T08:40:05.281Z,2026-03-03T13:57:59.693Z,"[{'id': 398190, 'stationId': 321, 'retailPrice': 5.3, 'bestPrice': 4.13, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 10, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.28, 'discountPerUnit': 1.01, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 455, 'street': '13019 Walton Verona Rd', 'city': 'WALTON', 'state': 'KY', 'zip': '', 'timeZone': '', 'longitude': -84.62568, 'latitude': 38.85729, 'createdAt': '2025-08-26T08:40:05.281Z', 'updatedAt': '2025-10-31T15:05:00.246Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,321.0,231014.0,2026-03-02T18:59:06.878Z,
3121,FJ-GRAHAM 682,PILOT_J 682,,Discount,3,True,682.0,False,,2025-08-26T08:40:08.709Z,2026-03-03T13:57:59.919Z,"[{'id': 401966, 'stationId': 3121, 'retailPrice': 5.6, 'bestPrice': 4.32, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 5, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.47, 'discountPerUnit': 1.13, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1079, 'street': '1043 Jimmie Kerr Rd', 'city': 'HAW RIVER', 'state': 'NC', 'zip': '', 'timeZone': '', 'longitude': -79.352486, 'latitude': 36.072178, 'createdAt': '2025-08-26T08:40:08.709Z', 'updatedAt': '2025-10-31T15:05:18.333Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,3121.0,231015.0,2026-03-02T18:59:17.517Z,
251,FJ-KNOXVILLE 722,PILOT_J 722,,Discount,3,True,722.0,False,,2025-08-26T08:40:05.022Z,2026-03-03T13:58:00.444Z,"[{'id': 407821, 'stationId': 251, 'retailPrice': 5.16, 'bestPrice': 4.16, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 36284, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.31, 'discountPerUnit': 0.85, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 421, 'street': '800 Watt Road', 'city': 'KNOXVILLE', 'state': 'TN', 'zip': '', 'timeZone': '', 'longitude': -84.236046, 'latitude': 35.88177, 'createdAt': '2025-08-26T08:40:05.022Z', 'updatedAt': '2025-10-31T15:06:05.648Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,251.0,231016.0,2026-03-02T18:59:06.878Z,
187,FJ-AMARILLO 723,PILOT_J 723,,Discount,3,True,723.0,False,,2025-08-26T08:40:09.607Z,2026-03-03T13:58:00.461Z,"[{'id': 398193, 'stationId': 187, 'retailPrice': 4.89, 'bestPrice': 4.17, 'sourceFileId': 8934, 'sourceTransactionId': None, 'organizationId': 10, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T15:49:53.740Z', 'discountedPrice': 4.32, 'discountPerUnit': 0.57, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1231, 'street': '9601 I-40 E Exit 76', 'city': 'AMARILLO', 'state': 'TX', 'zip': '', 'timeZone': '', 'longitude': -101.72382, 'latitude': 35.194244, 'createdAt': '2025-08-26T08:40:09.607Z', 'updatedAt': '2025-10-31T15:06:08.739Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,187.0,231017.0,2026-03-02T18:59:06.878Z,
224,FJ-EHRENBERG 608,PILOT_J 608,,Discount,3,True,608.0,False,,2025-08-26T08:40:09.742Z,2026-03-03T13:57:58.774Z,"[{'id': 403387, 'stationId': 224, 'retailPrice': 5.86, 'bestPrice': 4.84, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 4, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.99, 'discountPerUnit': 0.87, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1255, 'street': '14190 Flying ""J"" Rd. Box 801', 'city': 'EHRENBERG', 'state': 'AZ', 'zip': '', 'timeZone': '', 'longitude': -114.523476, 'latitude': 33.602135, 'createdAt': '2025-08-26T08:40:09.742Z', 'updatedAt': '2025-10-31T15:04:14.874Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,224.0,231019.0,2026-03-02T18:59:06.878Z,
225,FJ-ELOY 609,PILOT_J 609,,Discount,3,True,609.0,False,,2025-08-26T08:40:05.008Z,2026-03-03T13:57:58.791Z,"[{'id': 419310, 'stationId': 225, 'retailPrice': 5.8, 'bestPrice': 4.78, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 5, 'createdAt': '2026-04-21T00:49:37.130Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.93, 'discountPerUnit': 0.87, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 419, 'street': '16189 S Sunshine Blvd', 'city': 'ELOY', 'state': 'AZ', 'zip': '', 'timeZone': '', 'longitude': -111.54977, 'latitude': 32.731762, 'createdAt': '2025-08-26T08:40:05.008Z', 'updatedAt': '2025-10-31T15:04:15.327Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,225.0,231020.0,2026-03-02T18:59:06.878Z,
285,FJ-PERRYSBURG 700,PILOT_J 700,,Discount,3,True,700.0,False,,2025-08-26T08:40:10.006Z,2026-03-03T13:58:00.207Z,"[{'id': 400461, 'stationId': 285, 'retailPrice': 5.2, 'bestPrice': 4.23, 'sourceFileId': 8871, 'sourceTransactionId': None, 'organizationId': 9, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T06:49:37.401Z', 'discountedPrice': 4.38, 'discountPerUnit': 0.82, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1306, 'street': '26415 Warns Road', 'city': 'PERRYSBURG', 'state': 'OH', 'zip': '', 'timeZone': '', 'longitude': -83.46004, 'latitude': 41.535126, 'createdAt': '2025-08-26T08:40:10.006Z', 'updatedAt': '2025-10-31T15:05:37.067Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,285.0,231021.0,2026-03-02T18:59:06.878Z,
322,FJ-WARRENTON 674,PILOT_J 674,,Discount,3,True,674.0,False,,2025-08-26T08:40:10.159Z,2026-03-03T13:57:59.842Z,"[{'id': 403389, 'stationId': 322, 'retailPrice': 5.4, 'bestPrice': 4.26, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 4, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.41, 'discountPerUnit': 0.99, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1337, 'street': '1 Campbranch Rd', 'city': 'WARRENTON', 'state': 'MO', 'zip': '', 'timeZone': '', 'longitude': -91.22811, 'latitude': 38.840343, 'createdAt': '2025-08-26T08:40:10.159Z', 'updatedAt': '2025-10-31T15:05:11.665Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,322.0,231022.0,2026-03-02T18:59:06.878Z,
205,FJ-CALDWELL 638,PILOT_J 638,,Discount,3,True,638.0,False,,2025-08-26T08:40:09.668Z,2026-03-03T13:57:59.189Z,"[{'id': 396779, 'stationId': 205, 'retailPrice': 5.7, 'bestPrice': 4.96, 'sourceFileId': 8941, 'sourceTransactionId': None, 'organizationId': 11, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T16:49:57.992Z', 'discountedPrice': 5.11, 'discountPerUnit': 0.59, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1241, 'street': '3512 Franklin Road', 'city': 'CALDWELL', 'state': 'ID', 'zip': '', 'timeZone': '', 'longitude': -116.65393, 'latitude': 43.661926, 'createdAt': '2025-08-26T08:40:09.668Z', 'updatedAt': '2025-10-31T15:04:42.691Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,205.0,231023.0,2026-03-02T18:59:06.878Z,
278,FJ-OGDEN 744,PILOT_J 744,,Discount,3,True,744.0,False,,2025-08-26T08:40:05.146Z,2026-03-03T13:58:00.749Z,"[{'id': 407827, 'stationId': 278, 'retailPrice': 5.4, 'bestPrice': 4.96, 'sourceFileId': 8962, 'sourceTransactionId': None, 'organizationId': 36284, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T19:49:42.319Z', 'discountedPrice': 5.11, 'discountPerUnit': 0.29, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 438, 'street': '1172 West 21St Street', 'city': 'OGDEN', 'state': 'UT', 'zip': '', 'timeZone': '', 'longitude': -112.008415, 'latitude': 41.23103, 'createdAt': '2025-08-26T08:40:05.146Z', 'updatedAt': '2025-10-31T15:06:32.405Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,278.0,231024.0,2026-03-02T18:59:06.878Z,
291,FJ-RESACA 632,PILOT_J 632,,Discount,3,True,632.0,False,,2025-08-26T08:40:10.038Z,2026-03-03T13:57:59.110Z,"[{'id': 396781, 'stationId': 291, 'retailPrice': 5.1, 'bestPrice': 3.99, 'sourceFileId': 8913, 'sourceTransactionId': None, 'organizationId': 11, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T12:49:35.375Z', 'discountedPrice': 4.14, 'discountPerUnit': 0.95, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1312, 'street': '288 Resaca Beach Blvd', 'city': 'RESACA', 'state': 'GA', 'zip': '', 'timeZone': '', 'longitude': -84.946625, 'latitude': 34.576836, 'createdAt': '2025-08-26T08:40:10.038Z', 'updatedAt': '2025-10-31T15:04:36.760Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,291.0,231025.0,2026-03-02T18:59:06.878Z,
3108,FJ-BERKSHIRE 696,PILOT_J 696,,Discount,3,True,696.0,False,,2025-08-26T08:40:08.339Z,2026-03-03T13:58:00.158Z,"[{'id': 396782, 'stationId': 3108, 'retailPrice': 5.56, 'bestPrice': 4.36, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 11, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.51, 'discountPerUnit': 1.05, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1008, 'street': '7735 East State Rt 37', 'city': 'BERKSHIRE', 'state': 'OH', 'zip': '', 'timeZone': '', 'longitude': -82.92403, 'latitude': 40.267384, 'createdAt': '2025-08-26T08:40:08.339Z', 'updatedAt': '2025-10-31T15:05:33.700Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,3108.0,231026.0,2026-03-02T18:59:17.517Z,
290,FJ-RAWLINS 763,PILOT_J 763,,Discount,3,True,763.0,False,,2025-08-26T08:40:10.034Z,2026-03-03T13:58:00.975Z,"[{'id': 396783, 'stationId': 290, 'retailPrice': 5.2, 'bestPrice': 4.33, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 11, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.48, 'discountPerUnit': 0.72, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1311, 'street': 'I-80 Johnson Road', 'city': 'RAWLINS', 'state': 'WY', 'zip': '', 'timeZone': '', 'longitude': -107.31117, 'latitude': 41.777687, 'createdAt': '2025-08-26T08:40:10.034Z', 'updatedAt': '2025-10-31T15:10:01.572Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,290.0,231027.0,2026-03-02T18:59:06.878Z,
314,FJ-THOUSAND PALMS 765,PILOT_J 765,,Discount,3,True,765.0,False,,2025-08-26T08:40:10.136Z,2026-03-03T13:58:01.004Z,"[{'id': 400468, 'stationId': 314, 'retailPrice': 7.16, 'bestPrice': 6.01, 'sourceFileId': 8948, 'sourceTransactionId': None, 'organizationId': 9, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T17:49:38.750Z', 'discountedPrice': 6.16, 'discountPerUnit': 1, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1332, 'street': '72235 Varner Rd', 'city': 'THOUSAND PALMS', 'state': 'CA', 'zip': '', 'timeZone': '', 'longitude': -116.4036, 'latitude': 33.81822, 'createdAt': '2025-08-26T08:40:10.136Z', 'updatedAt': '2025-10-31T15:04:26.092Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,314.0,231028.0,2026-03-02T18:59:06.878Z,
268,FJ-MCCAMMON 641,PILOT_J 641,,Discount,3,True,641.0,False,,2025-08-26T08:40:09.934Z,2026-03-03T13:57:59.348Z,"[{'id': 404814, 'stationId': 268, 'retailPrice': 5.7, 'bestPrice': 4.96, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 15, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 5.11, 'discountPerUnit': 0.59, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 1292, 'street': '587 E. US Hwy 30', 'city': 'MCCAMMON', 'state': 'ID', 'zip': '', 'timeZone': '', 'longitude': -112.2062, 'latitude': 42.660267, 'createdAt': '2025-08-26T08:40:09.934Z', 'updatedAt': '2025-10-31T15:04:43.139Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,268.0,231029.0,2026-03-02T18:59:06.878Z,
5048,,PILOT_J 923,,Discount,3,True,923.0,False,,2025-08-26T12:22:56.811Z,2026-03-03T13:58:01.662Z,"[{'id': 396786, 'stationId': 5048, 'retailPrice': 4.84, 'bestPrice': 4.52, 'sourceFileId': 8864, 'sourceTransactionId': None, 'organizationId': 11, 'createdAt': '2026-03-02T19:00:29.570Z', 'updatedAt': '2026-04-22T05:49:36.136Z', 'discountedPrice': 4.67, 'discountPerUnit': 0.17, '_originalDiscountAmount': 0.15}]",[],[],"[{'contactId': 5050, 'street': '2775 Old Hardin Road', 'city': 'Billings', 'state': 'MT', 'zip': '', 'timeZone': '', 'longitude': -108.415115, 'latitude': 45.812996, 'createdAt': '2025-08-26T12:22:56.811Z', 'updatedAt': '2025-10-31T15:05:14.364Z'}]",[],False,3,PILOT/J,PILOT_J,0,,113,False,,2025-05-08T12:17:38.322Z,2026-02-04T20:05:00.552Z,5048.0,231030.0,2026-03-02T18:59:17.517Z,
